id,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,geo_enabled,profile_banner_url,profile_use_background_image,fake,gender_code,description_length,followers_to_friends_ratio
1193292998.0,34.0,10.0,50.0,1.0,1.0,378.0,1.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,110.0,0.2
958530558.0,1102.0,189.0,164.0,3.0,1.0,653.0,1.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,2.0,17.0,1.1524390243902438
961125284.0,96.0,37.0,135.0,29.0,0.0,2466.0,1.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,120.0,0.2740740740740741
962847698.0,242.0,10.0,63.0,36.0,0.0,2723.0,0.0,5.0,33.0,1389.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.15873015873015872
1204191037.0,293.0,57.0,53.0,2.0,2.0,2018.0,0.0,5.0,33.0,1389.0,1.0,0.0,0.0,1.0,0.0,-2.0,53.0,1.0754716981132075
1204535834.0,244.0,18.0,40.0,112.0,0.0,2019.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,40.0,0.45
964996225.0,2312.0,394.0,498.0,906.0,2.0,2140.0,0.0,5.0,3.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,126.0,0.7911646586345381
1205795042.0,3439.0,474.0,446.0,4696.0,2.0,2028.0,0.0,5.0,1.0,1389.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0,1.062780269058296
1205923694.0,392.0,129.0,335.0,303.0,1.0,2029.0,0.0,5.0,33.0,558.0,1.0,0.0,1.0,1.0,0.0,0.0,71.0,0.3850746268656716
968446106.0,208.0,25.0,91.0,50.0,0.0,1351.0,0.0,5.0,33.0,1389.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.27472527472527475
970505658.0,44.0,32.0,55.0,2.0,2.0,1906.0,0.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,147.0,0.5818181818181818
971576125.0,509.0,120.0,100.0,6.0,1.0,663.0,1.0,5.0,33.0,1005.0,0.0,0.0,1.0,1.0,0.0,2.0,74.0,1.2
1216631100.0,10.0,16.0,124.0,0.0,0.0,1470.0,0.0,5.0,1.0,1389.0,1.0,1.0,0.0,1.0,0.0,0.0,57.0,0.12903225806451613
1219155151.0,14.0,19.0,50.0,0.0,0.0,392.0,0.0,5.0,33.0,1006.0,0.0,0.0,0.0,1.0,0.0,2.0,148.0,0.38
1219247983.0,10.0,8.0,42.0,0.0,0.0,393.0,1.0,5.0,1.0,1005.0,0.0,0.0,1.0,1.0,0.0,2.0,48.0,0.19047619047619047
1219743308.0,79.0,16.0,75.0,10.0,0.0,394.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,34.0,0.21333333333333335
974171288.0,685.0,83.0,249.0,756.0,1.0,2473.0,0.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,157.0,0.3333333333333333
974190704.0,603.0,68.0,122.0,60.0,0.0,2474.0,0.0,5.0,33.0,1389.0,1.0,0.0,1.0,1.0,0.0,2.0,91.0,0.5573770491803278
974558708.0,324.0,28.0,208.0,145.0,2.0,2475.0,0.0,5.0,1.0,1389.0,1.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1346153846153846
976068038.0,259.0,50.0,76.0,43.0,0.0,2731.0,0.0,5.0,28.0,1300.0,1.0,0.0,1.0,1.0,0.0,2.0,122.0,0.6578947368421053
976844444.0,591.0,1061.0,1653.0,227.0,2.0,2732.0,0.0,5.0,28.0,1604.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,0.6418632788868723
977265403.0,109.0,274.0,253.0,2.0,13.0,2143.0,1.0,5.0,33.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.08300395256917
981556177.0,53.0,8.0,91.0,37.0,0.0,755.0,0.0,5.0,33.0,1389.0,1.0,1.0,1.0,1.0,0.0,0.0,88.0,0.08791208791208792
15350901.0,4728.0,625.0,580.0,27.0,25.0,2303.0,1.0,5.0,28.0,264.0,0.0,0.0,0.0,1.0,0.0,2.0,106.0,1.0775862068965518
407818010.0,1585.0,963.0,561.0,1823.0,0.0,2454.0,0.0,5.0,33.0,1389.0,0.0,1.0,1.0,1.0,0.0,-2.0,160.0,1.7165775401069518
422226730.0,25661.0,1245.0,1242.0,12720.0,23.0,1907.0,0.0,5.0,33.0,1574.0,0.0,1.0,1.0,1.0,0.0,-2.0,68.0,1.002415458937198
425138781.0,6514.0,1289.0,885.0,443.0,14.0,2733.0,0.0,5.0,28.0,1470.0,0.0,0.0,1.0,1.0,0.0,0.0,158.0,1.456497175141243
120720544.0,15795.0,6403.0,5835.0,10365.0,28.0,1867.0,1.0,5.0,28.0,385.0,0.0,0.0,1.0,1.0,0.0,0.0,153.0,1.097343616109683
187536784.0,12826.0,5109.0,63.0,1890.0,54.0,694.0,1.0,1.0,28.0,709.0,0.0,1.0,1.0,1.0,0.0,0.0,50.0,81.0952380952381
197602470.0,1365.0,258.0,342.0,3.0,8.0,263.0,1.0,5.0,33.0,797.0,0.0,0.0,0.0,1.0,0.0,2.0,86.0,0.7543859649122807
207070244.0,49836.0,1382.0,1006.0,387.0,11.0,1930.0,1.0,1.0,13.0,603.0,0.0,1.0,1.0,1.0,0.0,0.0,48.0,1.3737574552683898
216522413.0,19172.0,4573.0,831.0,4845.0,77.0,2465.0,1.0,5.0,28.0,811.0,0.0,1.0,1.0,1.0,0.0,-2.0,161.0,5.503008423586041
259680844.0,194.0,46.0,107.0,6.0,2.0,2677.0,0.0,1.0,28.0,1389.0,1.0,1.0,0.0,1.0,0.0,0.0,126.0,0.42990654205607476
301919327.0,5385.0,308.0,310.0,97.0,6.0,232.0,1.0,0.0,13.0,1366.0,0.0,0.0,0.0,1.0,0.0,-2.0,140.0,0.9935483870967742
517625408.0,138.0,105.0,48.0,4.0,2.0,2683.0,0.0,5.0,28.0,569.0,0.0,1.0,1.0,1.0,0.0,-2.0,27.0,2.1875
327900613.0,8910.0,111437.0,4071.0,2214.0,54.0,826.0,1.0,5.0,28.0,680.0,0.0,1.0,1.0,1.0,0.0,0.0,136.0,27.37337263571604
522582939.0,78338.0,2800.0,2406.0,27726.0,48.0,617.0,0.0,5.0,3.0,1490.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.1637572734829593
541037205.0,428.0,61.0,78.0,8.0,6.0,225.0,0.0,5.0,28.0,1389.0,0.0,0.0,0.0,1.0,0.0,2.0,59.0,0.782051282051282
549083012.0,1166.0,354.0,279.0,40.0,2.0,303.0,0.0,5.0,28.0,1005.0,0.0,0.0,1.0,1.0,0.0,2.0,160.0,1.2688172043010753
558489220.0,17986.0,2404.0,305.0,9695.0,35.0,10.0,0.0,5.0,3.0,1235.0,0.0,0.0,1.0,1.0,0.0,0.0,163.0,7.881967213114754
563022345.0,18600.0,1533.0,996.0,4875.0,17.0,2522.0,0.0,5.0,28.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,150.0,1.5391566265060241
604758810.0,1135.0,53.0,77.0,177.0,0.0,1525.0,1.0,5.0,28.0,142.0,0.0,0.0,1.0,1.0,0.0,2.0,86.0,0.6883116883116883
835342567.0,473.0,3951.0,4120.0,500.0,12.0,2175.0,0.0,5.0,3.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,134.0,0.9589805825242719
1092912044.0,532.0,212.0,242.0,0.0,0.0,2280.0,0.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.8760330578512396
1126202310.0,140.0,27.0,51.0,1.0,0.0,1489.0,1.0,5.0,28.0,1389.0,1.0,0.0,0.0,1.0,0.0,2.0,16.0,0.5294117647058824
9011502.0,2423.0,842.0,38.0,0.0,49.0,297.0,1.0,1.0,28.0,1292.0,0.0,0.0,0.0,1.0,0.0,2.0,75.0,22.157894736842106
52491055.0,12197.0,415.0,382.0,116.0,21.0,2403.0,1.0,1.0,13.0,37.0,0.0,1.0,1.0,1.0,0.0,-2.0,160.0,1.0863874345549738
55532545.0,4375.0,521.0,487.0,27.0,2.0,158.0,0.0,5.0,28.0,574.0,0.0,1.0,1.0,1.0,0.0,2.0,151.0,1.0698151950718686
16043064.0,36911.0,202.0,133.0,268.0,8.0,36.0,0.0,1.0,29.0,1021.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,1.518796992481203
20308222.0,3329.0,232.0,182.0,261.0,3.0,780.0,0.0,1.0,18.0,654.0,1.0,0.0,1.0,1.0,0.0,-2.0,54.0,1.2747252747252746
33747826.0,70.0,11.0,16.0,0.0,1.0,2200.0,0.0,1.0,28.0,163.0,0.0,1.0,1.0,1.0,0.0,2.0,29.0,0.6875
45314390.0,1901.0,61.0,173.0,42.0,1.0,1523.0,1.0,5.0,13.0,564.0,0.0,1.0,0.0,1.0,0.0,-2.0,49.0,0.35260115606936415
48665791.0,14835.0,373.0,874.0,451.0,1.0,184.0,1.0,5.0,28.0,746.0,0.0,1.0,1.0,1.0,0.0,0.0,159.0,0.4267734553775744
52108988.0,10954.0,314.0,148.0,149.0,8.0,607.0,1.0,1.0,13.0,839.0,0.0,1.0,1.0,1.0,0.0,0.0,114.0,2.1216216216216215
56697655.0,2146.0,76.0,156.0,39.0,1.0,2311.0,1.0,5.0,28.0,947.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,0.48717948717948717
83811813.0,4166.0,280.0,536.0,632.0,15.0,2490.0,0.0,1.0,25.0,396.0,1.0,1.0,1.0,1.0,0.0,2.0,160.0,0.5223880597014925
91866745.0,27096.0,1057.0,280.0,33.0,13.0,1905.0,1.0,1.0,28.0,1197.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,3.775
111628975.0,4625.0,121.0,256.0,129.0,1.0,66.0,0.0,2.0,14.0,637.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.47265625
114849265.0,10043.0,362.0,233.0,56.0,4.0,2261.0,1.0,5.0,28.0,1010.0,0.0,1.0,1.0,1.0,0.0,0.0,121.0,1.553648068669528
154588620.0,22534.0,715.0,792.0,141.0,2.0,177.0,1.0,5.0,13.0,564.0,0.0,1.0,1.0,1.0,0.0,0.0,159.0,0.9027777777777778
162092995.0,951.0,47.0,123.0,38.0,1.0,154.0,0.0,5.0,28.0,1137.0,1.0,1.0,0.0,1.0,0.0,-2.0,158.0,0.3821138211382114
168791182.0,3847.0,183.0,132.0,2345.0,0.0,2315.0,1.0,5.0,28.0,489.0,0.0,0.0,1.0,1.0,0.0,-2.0,142.0,1.3863636363636365
177299735.0,22257.0,495.0,413.0,113.0,1.0,2529.0,1.0,5.0,28.0,1301.0,0.0,1.0,1.0,1.0,0.0,0.0,148.0,1.1985472154963681
179588209.0,115.0,16.0,67.0,2.0,0.0,2224.0,0.0,5.0,28.0,1389.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.23880597014925373
190383002.0,1291.0,310.0,341.0,15.0,0.0,698.0,0.0,1.0,18.0,1118.0,0.0,0.0,1.0,0.0,0.0,2.0,78.0,0.9090909090909091
197400952.0,266.0,21.0,50.0,32.0,0.0,262.0,0.0,5.0,1.0,1389.0,1.0,1.0,1.0,1.0,0.0,0.0,117.0,0.42
217533156.0,1502.0,344.0,428.0,110.0,0.0,254.0,0.0,1.0,10.0,1152.0,0.0,0.0,0.0,1.0,0.0,-2.0,155.0,0.8037383177570093
222579656.0,7654.0,154.0,198.0,1079.0,2.0,40.0,1.0,5.0,1.0,675.0,0.0,0.0,1.0,1.0,0.0,0.0,130.0,0.7777777777777778
233959454.0,3074.0,445.0,618.0,501.0,11.0,2272.0,1.0,2.0,3.0,392.0,0.0,0.0,1.0,1.0,0.0,0.0,125.0,0.7200647249190939
248292381.0,23.0,6.0,30.0,4.0,0.0,1458.0,0.0,5.0,28.0,189.0,0.0,0.0,1.0,1.0,0.0,-2.0,5.0,0.2
252688673.0,5285.0,170.0,256.0,625.0,1.0,2260.0,1.0,5.0,13.0,209.0,0.0,1.0,1.0,1.0,0.0,0.0,135.0,0.6640625
255559955.0,309.0,280.0,149.0,31.0,7.0,382.0,1.0,1.0,28.0,890.0,0.0,1.0,1.0,1.0,0.0,2.0,121.0,1.8791946308724832
278618602.0,2481.0,165.0,175.0,762.0,8.0,1957.0,1.0,5.0,13.0,575.0,0.0,1.0,0.0,1.0,0.0,-2.0,40.0,0.9428571428571428
295578583.0,1346.0,174.0,69.0,3.0,10.0,629.0,1.0,5.0,28.0,564.0,1.0,1.0,0.0,1.0,0.0,2.0,85.0,2.5217391304347827
297012777.0,3190.0,105.0,42.0,354.0,0.0,2700.0,0.0,5.0,28.0,1439.0,0.0,1.0,1.0,1.0,0.0,0.0,65.0,2.5
305187907.0,4042.0,130.0,154.0,827.0,1.0,2706.0,0.0,5.0,3.0,564.0,0.0,0.0,1.0,1.0,0.0,0.0,146.0,0.8441558441558441
318949971.0,392.0,54.0,72.0,3.0,1.0,180.0,1.0,5.0,4.0,1153.0,1.0,0.0,0.0,1.0,0.0,0.0,147.0,0.75
320669433.0,18611.0,295.0,49.0,1947.0,0.0,454.0,1.0,5.0,28.0,470.0,0.0,1.0,1.0,1.0,0.0,0.0,33.0,6.020408163265306
322051701.0,367.0,40.0,202.0,0.0,0.0,2631.0,0.0,5.0,1.0,1225.0,0.0,1.0,1.0,1.0,0.0,0.0,133.0,0.19801980198019803
327840186.0,457.0,70.0,92.0,26.0,0.0,825.0,0.0,5.0,33.0,557.0,1.0,1.0,1.0,1.0,0.0,2.0,91.0,0.7608695652173914
328706026.0,8613.0,473.0,373.0,671.0,7.0,1496.0,1.0,4.0,7.0,40.0,0.0,0.0,1.0,1.0,0.0,2.0,137.0,1.2680965147453083
333960904.0,2740.0,107.0,258.0,39.0,7.0,2308.0,0.0,1.0,13.0,1618.0,0.0,1.0,1.0,1.0,0.0,2.0,148.0,0.41472868217054265
337321477.0,42.0,293.0,1527.0,0.0,6.0,1501.0,1.0,5.0,28.0,953.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.19187950229207595
372460791.0,42290.0,2194.0,1558.0,177.0,100.0,696.0,0.0,1.0,22.0,1389.0,1.0,0.0,0.0,1.0,0.0,0.0,152.0,1.4082156611039796
382247829.0,849.0,90.0,135.0,2.0,0.0,2185.0,0.0,5.0,28.0,559.0,0.0,1.0,1.0,1.0,0.0,-2.0,120.0,0.6666666666666666
418633045.0,299.0,82.0,174.0,191.0,2.0,2468.0,1.0,1.0,1.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,86.0,0.47126436781609193
425241854.0,114.0,17.0,36.0,7.0,0.0,2735.0,0.0,5.0,33.0,265.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.4722222222222222
453285193.0,5035.0,153.0,221.0,55.0,4.0,401.0,1.0,5.0,28.0,167.0,0.0,0.0,1.0,1.0,0.0,2.0,160.0,0.6923076923076923
469128515.0,664.0,51.0,38.0,38.0,0.0,146.0,0.0,5.0,33.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,22.0,1.3421052631578947
490480487.0,865.0,371.0,300.0,236.0,0.0,1459.0,0.0,5.0,28.0,1241.0,0.0,0.0,1.0,1.0,0.0,-2.0,72.0,1.2366666666666666
514338061.0,524.0,42.0,40.0,0.0,0.0,1866.0,0.0,5.0,3.0,1389.0,0.0,0.0,0.0,1.0,0.0,2.0,89.0,1.05
521131145.0,492.0,57.0,83.0,470.0,0.0,1868.0,0.0,5.0,1.0,251.0,0.0,1.0,1.0,1.0,0.0,0.0,47.0,0.6867469879518072
529342153.0,160.0,13.0,23.0,0.0,0.0,618.0,0.0,5.0,33.0,1389.0,1.0,1.0,1.0,1.0,0.0,2.0,81.0,0.5652173913043478
546314660.0,4681.0,1206.0,1650.0,2235.0,1.0,1955.0,1.0,5.0,28.0,1139.0,0.0,1.0,1.0,1.0,0.0,0.0,136.0,0.730909090909091
604518391.0,25.0,15.0,44.0,7.0,0.0,1524.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,102.0,0.3409090909090909
630544784.0,27327.0,973.0,530.0,7862.0,3.0,1497.0,1.0,5.0,33.0,616.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,1.8358490566037735
755461062.0,42.0,18.0,18.0,6.0,0.0,329.0,0.0,5.0,3.0,1225.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0
755745950.0,1487.0,94.0,107.0,332.0,1.0,331.0,1.0,5.0,33.0,315.0,0.0,0.0,1.0,1.0,0.0,0.0,141.0,0.8785046728971962
806660965.0,285.0,95.0,200.0,80.0,1.0,2167.0,1.0,5.0,28.0,1123.0,0.0,1.0,1.0,1.0,0.0,2.0,154.0,0.475
809654154.0,34.0,24.0,63.0,4.0,0.0,287.0,0.0,5.0,33.0,1389.0,0.0,0.0,0.0,1.0,0.0,-2.0,15.0,0.38095238095238093
810793700.0,9139.0,1361.0,142.0,3906.0,10.0,1380.0,0.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,9.584507042253522
903721722.0,69.0,37.0,66.0,31.0,0.0,2158.0,0.0,5.0,28.0,564.0,0.0,1.0,1.0,1.0,0.0,0.0,37.0,0.5606060606060606
922305175.0,423.0,2.0,20.0,0.0,0.0,1336.0,0.0,5.0,1.0,1389.0,0.0,0.0,0.0,1.0,0.0,-2.0,38.0,0.1
925532102.0,597.0,4.0,20.0,0.0,0.0,1891.0,0.0,5.0,1.0,1389.0,1.0,0.0,0.0,1.0,0.0,-2.0,70.0,0.2
929410398.0,59.0,21.0,19.0,13.0,0.0,2451.0,0.0,5.0,33.0,1389.0,1.0,0.0,1.0,1.0,0.0,2.0,18.0,1.105263157894737
961773920.0,17.0,6.0,11.0,0.0,0.0,2722.0,1.0,5.0,1.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,0.5454545454545454
1021876490.0,62.0,47.0,43.0,0.0,0.0,2552.0,1.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0930232558139534
1125217129.0,323.0,33.0,197.0,1.0,0.0,1488.0,0.0,5.0,1.0,1440.0,0.0,0.0,1.0,1.0,0.0,0.0,84.5,0.16751269035532995
1127280169.0,49.0,208.0,124.0,14.0,2.0,421.0,1.0,5.0,33.0,1372.0,1.0,0.0,1.0,1.0,0.0,0.0,155.0,1.6774193548387097
1156344000.0,66.0,22.0,55.0,0.0,0.0,2005.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,71.0,0.4
1169114810.0,4.0,0.0,4.0,3.0,0.0,374.0,0.0,5.0,33.0,1389.0,1.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0
1212975186.0,3.0,2.0,4.0,0.0,0.0,791.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.5
1213937306.0,2568.0,351.0,341.0,318.0,2.0,801.0,0.0,5.0,1.0,1550.0,0.0,1.0,1.0,1.0,0.0,0.0,51.0,1.029325513196481
370098498.0,24.0,4.0,588.0,16.0,0.0,2168.0,0.0,1.0,33.0,1389.0,0.0,0.0,1.0,1.0,1.0,0.0,100.5,0.006802721088435374
37384589.0,656.0,57.0,693.0,597.0,0.0,1879.0,0.0,1.0,33.0,614.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.08225108225108226
72110028.0,1234.0,15.0,104.0,1150.0,0.0,1939.0,0.0,1.0,16.0,544.0,0.0,1.0,0.0,1.0,1.0,1.0,147.5,0.14423076923076922
82885728.0,573.0,14.0,227.0,530.0,0.0,276.0,0.0,1.0,33.0,1000.0,0.0,0.0,0.0,1.0,1.0,2.0,131.5,0.06167400881057269
110120789.0,675.0,18.0,519.0,653.0,0.0,1494.0,0.0,1.0,23.0,1512.0,1.0,0.0,0.0,1.0,1.0,-2.0,81.0,0.03468208092485549
134435538.0,1333.0,73.0,1998.0,1262.0,1.0,1395.0,0.0,1.0,9.0,1389.0,0.0,1.0,0.0,1.0,1.0,0.0,80.0,0.03653653653653654
195913271.0,99.0,26.0,1548.0,80.0,0.0,707.0,0.0,2.0,15.0,1389.0,1.0,0.0,0.0,1.0,1.0,0.0,137.0,0.016795865633074936
252647855.0,553.0,63.0,1930.0,497.0,0.0,2258.0,0.0,1.0,15.0,962.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,0.032642487046632127
290499654.0,1576.0,8.0,501.0,1402.0,1.0,735.0,0.0,1.0,33.0,975.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.015968063872255488
303932719.0,1378.0,48.0,1998.0,1108.0,0.0,637.0,0.0,1.0,9.0,1389.0,1.0,0.0,1.0,1.0,1.0,0.0,91.5,0.024024024024024024
349392750.0,1444.0,35.0,390.0,1283.0,0.0,740.0,0.0,1.0,33.0,1392.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,0.08974358974358974
475732319.0,1351.0,7.0,328.0,1273.0,1.0,150.0,0.0,1.0,33.0,1389.0,1.0,0.0,0.0,1.0,1.0,1.0,37.5,0.021341463414634148
616204178.0,43.0,17.0,641.0,0.0,0.0,880.0,0.0,1.0,33.0,330.0,1.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0265210608424337
616205123.0,50.0,20.0,630.0,0.0,0.0,882.0,0.0,1.0,33.0,541.0,1.0,0.0,0.0,1.0,1.0,0.0,115.0,0.031746031746031744
616205288.0,68.0,22.0,602.0,0.0,0.0,883.0,0.0,1.0,33.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,112.0,0.036544850498338874
616205957.0,60.0,14.0,592.0,0.0,0.0,885.0,0.0,1.0,33.0,1669.0,1.0,0.0,0.0,1.0,1.0,-2.0,94.5,0.02364864864864865
616206143.0,52.0,27.0,620.0,0.0,0.0,887.0,0.0,1.0,33.0,999.0,1.0,0.0,0.0,1.0,1.0,-2.0,103.0,0.043548387096774194
616206149.0,67.0,32.0,639.0,0.0,0.0,891.0,0.0,1.0,33.0,1577.0,1.0,0.0,0.0,1.0,1.0,-2.0,155.0,0.050078247261345854
616206200.0,44.0,21.0,614.0,0.0,0.0,887.0,0.0,1.0,33.0,1571.0,1.0,0.0,0.0,1.0,1.0,-2.0,34.0,0.03420195439739414
616206215.0,66.0,23.0,650.0,0.0,0.0,890.0,0.0,1.0,33.0,1516.0,1.0,0.0,0.0,1.0,1.0,-2.0,39.0,0.03538461538461538
616206269.0,56.0,20.0,643.0,0.0,0.0,898.0,0.0,1.0,33.0,1345.0,1.0,0.0,0.0,1.0,1.0,-2.0,91.0,0.03110419906687403
616206275.0,65.0,23.0,641.0,0.0,0.0,899.0,0.0,1.0,33.0,406.0,1.0,0.0,0.0,1.0,1.0,-2.0,140.0,0.0358814352574103
616206311.0,79.0,20.0,779.0,0.0,0.0,900.0,0.0,1.0,33.0,75.0,1.0,0.0,0.0,1.0,1.0,-2.0,77.0,0.025673940949935817
616206386.0,59.0,16.0,622.0,0.0,0.0,895.0,0.0,1.0,33.0,1397.0,1.0,0.0,0.0,1.0,1.0,0.0,91.0,0.02572347266881029
616206452.0,64.0,15.0,649.0,0.0,0.0,901.0,0.0,1.0,33.0,237.0,1.0,0.0,0.0,1.0,1.0,-2.0,114.0,0.023112480739599383
616206464.0,81.0,29.0,756.0,0.0,0.0,906.0,0.0,1.0,33.0,645.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.03835978835978836
616206467.0,62.0,25.0,600.0,0.0,0.0,898.0,0.0,1.0,33.0,1361.0,1.0,0.0,0.0,1.0,1.0,-2.0,143.0,0.041666666666666664
616206563.0,70.0,22.0,621.0,0.0,0.0,902.0,0.0,1.0,33.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,95.5,0.03542673107890499
616206614.0,52.0,19.0,735.0,0.0,0.0,909.0,0.0,1.0,33.0,1327.0,1.0,0.0,0.0,1.0,1.0,2.0,75.0,0.02585034013605442
616206626.0,69.0,25.0,625.0,0.0,0.0,907.0,0.0,1.0,33.0,1343.0,1.0,0.0,0.0,1.0,1.0,0.0,120.0,0.04
616206631.0,57.0,20.0,621.0,0.0,0.0,872.0,0.0,1.0,33.0,547.0,1.0,0.0,0.0,1.0,1.0,-2.0,135.0,0.0322061191626409
616206656.0,45.0,12.0,638.0,0.0,0.0,905.0,0.0,1.0,33.0,449.0,1.0,0.0,0.0,1.0,1.0,0.0,113.5,0.018808777429467086
616206664.0,57.0,16.0,631.0,0.0,0.0,870.0,0.0,1.0,33.0,824.0,1.0,0.0,0.0,1.0,1.0,-2.0,69.5,0.025356576862123614
616206769.0,66.0,29.0,623.0,0.0,0.0,871.0,0.0,1.0,33.0,271.0,1.0,0.0,0.0,1.0,1.0,-2.0,92.0,0.04654895666131621
616207079.0,56.0,19.0,686.0,0.0,0.0,913.0,0.0,1.0,33.0,825.0,1.0,0.0,0.0,1.0,1.0,-2.0,88.0,0.027696793002915453
616207376.0,59.0,24.0,619.0,0.0,0.0,915.0,0.0,1.0,33.0,581.0,1.0,0.0,0.0,1.0,1.0,0.0,90.0,0.03877221324717286
616207430.0,58.0,23.0,603.0,0.0,0.0,917.0,0.0,1.0,33.0,1636.0,1.0,0.0,0.0,1.0,1.0,2.0,138.0,0.03814262023217247
616208212.0,57.0,27.0,602.0,0.0,0.0,876.0,0.0,1.0,33.0,1222.0,1.0,0.0,0.0,1.0,1.0,-2.0,134.0,0.044850498338870434
616208980.0,55.0,21.0,614.0,0.0,0.0,880.0,0.0,1.0,33.0,109.0,1.0,0.0,0.0,1.0,1.0,-1.0,41.0,0.03420195439739414
616209703.0,59.0,16.0,599.0,0.0,0.0,881.0,0.0,1.0,33.0,1467.0,1.0,0.0,0.0,1.0,1.0,0.0,55.0,0.02671118530884808
616210015.0,63.0,20.0,663.0,0.0,0.0,884.0,0.0,1.0,33.0,1218.0,1.0,0.0,0.0,1.0,1.0,2.0,98.0,0.030165912518853696
616210814.0,62.0,24.0,598.0,0.0,0.0,926.0,0.0,1.0,33.0,516.0,1.0,0.0,0.0,1.0,1.0,-2.0,124.0,0.04013377926421405
616210933.0,54.0,16.0,637.0,0.0,0.0,894.0,0.0,1.0,33.0,786.0,1.0,0.0,0.0,1.0,1.0,-2.0,124.0,0.02511773940345369
616210993.0,56.0,17.0,684.0,0.0,0.0,898.0,0.0,1.0,33.0,659.0,1.0,0.0,0.0,1.0,1.0,0.0,93.0,0.024853801169590642
616211005.0,42.0,21.0,609.0,0.0,0.0,893.0,0.0,1.0,33.0,802.0,1.0,0.0,0.0,1.0,1.0,-2.0,37.0,0.034482758620689655
616211029.0,78.0,28.0,732.0,0.0,0.0,895.0,0.0,1.0,33.0,82.0,1.0,0.0,0.0,1.0,1.0,1.0,108.5,0.03825136612021858
616211149.0,62.0,16.0,630.0,0.0,0.0,898.0,0.0,1.0,33.0,761.0,1.0,0.0,0.0,1.0,1.0,0.0,91.0,0.025396825396825397
616211257.0,59.0,17.0,654.0,0.0,0.0,903.0,0.0,1.0,33.0,1482.0,1.0,0.0,0.0,1.0,1.0,2.0,140.5,0.02599388379204893
616211458.0,54.0,18.0,638.0,0.0,0.0,908.0,0.0,1.0,33.0,411.0,1.0,0.0,0.0,1.0,1.0,-2.0,91.0,0.02821316614420063
616211479.0,63.0,27.0,652.0,0.0,0.0,904.0,0.0,1.0,33.0,482.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,0.04141104294478527
616211512.0,48.0,23.0,599.0,0.0,0.0,906.0,0.0,1.0,33.0,923.0,1.0,0.0,0.0,1.0,1.0,-2.0,83.0,0.038397328881469114
